,text,label_x,label_y
12064,ở cái tuổi chênh_vênh gần bước vào đời này chả biết nên đi theo con đường nào tìm công_việc như nào vui_vẻ . chưa hề có suy_nghĩ xác_thực . có_lẽ sống cho gia_đình thôi đam_mê gác hẳn sang bên .,0,0
12065,càng nói càng ngu . học bách_khoa nhiều qua đâm_ra bị lú . cũng tội mà thôi cũng kệ .,1,1
12066,nguyễn thịnh địt cụ hẳn là múi .,0,0
12067,đây mới là gục ngã thật_sự nhé .,0,0
12068,chi dep gai len sai gon tim cho bang được con di cho do danh thay me no nha .,0,0
12069,beng beng .,0,0
12070,dỗi ngược là cách nhanh nhất .,0,0
12071,chúc_mừng em đã trúng thưởng event lần này nhé em inb về fanpage hình_ảnh comment này nhé thầy inb em không được .,0,0
12072,đĩ già khùng .,2,2
12073,phóng_viên trình_độ phỏng_vấn kém .,0,0
12075,bác_sĩ thâm_niên mà còn chịu chết bởi con virut huống_chi là sinh_viên còn mài đít ở ghế nhà_trường .,0,0
12076,đúng rồi ông đang khỏe_mạnh .,0,0
12077,the shy sa đéc góp_mặt tại allstar năm nay .,0,0
12078,nhiều khi muốn không thị bon bê đê đâu nhưng nhìn bọn này không thị cũng được .,2,2
12079,lêu lêu .,0,0
12082,sủa hay lắm admin .,2,2
12083,công_an xã là nơi nhiều cái chết bí_ẩn nhất .,1,1
12085,nguyễn minh anh đẹp mà anh .,0,0
12086,hợp_lý nhé .,0,0
12087,đâu_đó vẫn còn bọn óc vật .,2,2
12088,văn_phòng trường em kiếm cơm thôi anh ơi .,0,0
12089,tết đi lẹ đi mệt tết ghê .,0,0
12090,chi ba oi em quy chi qua chi cho em hoc cach giau voi em nghro qua day chi oi .,0,0
12091,qua bên mĩ còn tư_tưởng độc đảng như china .,2,2
12092,grabexpress chỉ giao hàng thôi ông nội muốn ship người vui_lòng chọn grabbike .,0,0
12093,nguyễn văn nam that khong ạ .,0,0
12094,nhà bán bom .,0,0
12096,hóng ké .,0,0
12097,tôi ba oi . ba đúng no qua nhu qua đi .,0,0
12098,mé ơi bã phun câu nào cười ỉa câu đó yêu cô hiếu .,0,0
12099,tấm đầu tìm mãi mới thấy anh chả .,0,0
12100,phan kimphu nhok yuki kieu nguyen_hóa ra hồi mình theo trend đó nhan .,0,0
12101,cho em hỏi ngủ tí . năm trước là . lúc đó có tính_năng livestream của facebook rồi hả mọi người .,0,0
12102,hây wuá chi oi .,0,0
12103,chị ba đẹp quá đi .,0,0
12104,quảng .,0,0
12106,bexuammailonto .,2,2
12107,đừng đem việt nam ra so ở tầm khu_vực ngại quá qua châu phi đi .,0,0
12108,duyên quá cô ơi .,0,0
12109,chui người_ta lam khoc cung hay .,0,0
12110,chắc chết với anh ủn quá .,0,0
12111,cờ đỏ hay cờ vàng gặp corona cũng chết hết chỉ có nd việt nam sống mãi .,0,0
12112,cô này nói gì cũng duyên nói gì cũng hài hết .,0,0
12113,kien chelsea .,0,0
12114,nge rất vô_sinh nhưng lại có_thai .,0,0
12115,tao cháu ông tổng_thống mỹ nè . đụ má xạo lồn .,1,1
12116,còn ba trăm liếm cái chùm lông trời_ơi chắc chết quá đi .,0,0
12117,tôi liên_tưởng tới thằng trung_quốc và chúng_ta .,0,0
12118,đố thầy biết em đang xem gì .,0,0
12119,các chú để anh .,0,0
12120,dị luôn ơi .,0,0
12122,được nha .,0,0
12123,cái loai pe de thiet thôi nam .,1,1
12124,xin_lỗi admin chứ nếu admin ở ngoài sáng không thì làm_sao admin biết được trong bóng_tối đó có cái gì trừ khi admin đã nằm trong tối hay có người trong tối đó thì admin mới nắm được tình_hình . và khi chỉ cần thí vài con tốt admin sẽ lên cấp_bậc vù vù lợi cả đôi bên .,2,2
12125,trần đứcanh .,0,0
12126,đinh tặc level lão_làng .,0,0
12127,xuân hoan làm như có mình ên mặt xài rồi . mình ên mày khen nhưng nhiều người thấy đéo tốt thì người_ta nói mất cái lồn gì căng .,2,2
12128,quan_trọng là bọn phi làm gì biết dùng nụ cười để giải_quyết khó_khăn như quê tao .,0,0
12129,lam phuong pha tấu hài .,0,0
12130,thảo chăm tôn hẳng con cu tí_hon của anh tịp .,2,2
12132,nhìn như ông_già trong chúa_tể của những chiếc nhẫn vãi .,0,0
12133,chung lò đào_tạo với john wick .,0,0
12134,mô phật làm_ơn đài phố bolsa tv phỏng_vấn trần dần xin dùm tôi facebook chính chủ của trần dần để fan tụi tôi có_thể vô xem hài của idol amen .,0,0
12135,cưng ơi .,0,0
12136,phúc lê mày mới khẩu nghiệp á . tao đọc comment mà thấy rõ ai nói_chuyện sân si mất_dạy liền . thứ đàn_ông mà nhảy_dựng dựng lên chửi trong khi người_ta góp_ý lịch_sự rồi nói người_ta dựng dựng mà không biết nhìn lại bản_thân miệng nói mấy từ như đứa thiếu giáo_dục không khá nổi .,2,2
12137,giải_thưởng danh_hài xuất_sắc hả thầy .,0,0
12138,chúc cô à lộn thầy ba vui_vẻ .,0,0
12139,chị ba đã lên sóng hóng chi ba .,0,0
12140,anh trung sonic .,0,0
12141,thàn tượng lê_nhân hay gì .,0,0
12142,hôm_nay tiểu sẽ sống_chết với concac abe .,2,2
12143,love pặc pặc .,0,0
12144,cái quả nhạc .,0,0
12145,cho nghỉ học đi mà .,0,0
12146,xin link dạo hả abe .,0,0
12147,ô thế_là bọn chúng muốn giết ai thì giết à bắt người khác chết thay tội_phạm bọn tội_phạm đích_thực phải chết nhiều tên cũng xứng_đáng thôi còn tay luật_sư có bằng_chứng mà không đưa ra tố_cáo tội_phạm thì trở_thành đồng_phạm giết oan người lương_thiện . chính tay luật_sư đó phải bị chảm đầu_tiên .,1,1
12148,bộ_trưởng quốc_phòng hèn nhất lo_sợ việt_nam .,2,2
12149,mưa bảo sao không lên sóng được . bộ lên sóng ở ngoài_trời hả .,0,0
12150,thầy bị trúng lời nguyền .,0,0
12153,rip lòi le .,0,0
12154,tết có nhạt đâu .,0,0
12155,bảy miếng đất official em yeu anh cho rờ ciu .,0,0
12157,về nhà giúp mẹ giúp cha .,0,0
12159,dù là ai hay ở độ tuổi nào thì cũng cần làm_đẹp không tin thì vô đây nhen không có khoảng_cách về lứa tuổi hay giới_tính ở đây link nè .,0,0
12160,ao làng tiếp nhé tôi cast .,0,0
12161,buổi chiều vui_vẻ nhé .,0,0
12162,trường_hợp này có cho tao cũng đéo húp levi said .,0,0
12164,hết_lòng tin vao các bác rồi . thương dân miền trung lắm . cố_gắng lên .,0,0
12165,vâng quan_trọng là chị đã có lỗ chỉ dùng lực là tiền nó ra thôi .,2,2
12166,anh nói rất là hay .,0,0
12167,lê thư bớt ngu .,2,2
12168,bắt_gặp ở đâu vậy br .,0,0
12169,đại_nghĩa viết nhanh quá nó tự cho chữ .,0,0
12170,giống mtp ví_dụ anh_em ạ .,0,0
12171,chúc_mừng các em chuẩn_bị vào đại_học nhé . mà thời_gian nghỉ các em ăn_chơi cho đã vào nhé và chuẩn_bị tinh_thần vào đại_học nha .,0,0
12172,nhưng ý đang nói nó chết thì vẫn phải đóng tiền mà mang xác về chứ ai đi chở xác không công cho nó . như cái vụ này thôi .,0,0
12173,ếch xanh bút này chim bé lắm không mua .,0,0
12174,chi ba oi cho tien cu gup người nheo di_chi .,0,0
12175,này trần dần già sắp chết rồi nói bậy nói_láo tuổi con_cháu khinh_thường cho .,2,2
12176,đánh răng hết mẹ phim .,0,0
12177,năm sau ông ở đâu . câu hỏi thâm thật .,0,0
12178,cái gì cũng có giới_hạn cả biết chịu nhịn_nhục nhưng cũng có giới_hạn không phải hơn thua hay gì mà phải có gh người như phải con động_vật đâu cứ ngồi im nghe chịu_đựng rồi dỗ dăn bao_dung giới_hạn cả nhé đừng cho mình là nhất .,0,0
12179,ana đoàn thư đú trend sớm thế .,0,0
12180,cứng quá .,0,0
12181,tiên võ .,0,0
12182,đạt thơ đâu vậy .,0,0
12183,chi ơi chi chửi con trang lê đi chi nó đang chửi minh dữ lắm chi ủng hô chi .,0,0
12184,trịnh nam long bị ngu à quốc_tịch việt nam thì vẫn là người việt nam đi định_cư nước nào kệ cha người_ta việt nam chưa cấm thì ông bớt lên_tiếng hộ cái lo chuyện bao đồng . thứ ích_kỷ cùng là người việt_nam mà ganh nạnh .,2,2
12185,em ở bên czech đeo khẩu_trang cũng bị dân_chúng_nó nhìn nó kỳ_thị đây .,0,0
12186,viêt nam tât chiên tât thang .,0,0
12187,linh_cẩu .,2,2
12188,ai muốn làm công_việc bán tời gian inbox mình .,0,0
12189,có cái nào xách tay hay thì để lại cho anh_em nhé ml .,0,0
12190,admin nói vậy chứ tỷ thì ông nọ bà kia nhịn à .,0,0
12191,vậy trước là con bóng long xiên .,2,2
12192,đề_nghị sống chậm .,0,0
12193,sống nhanh lên các bạn .,0,0
12194,nhin nha que vãi .,1,1
12195,thầy tuu .,0,0
12196,bán_lẻ khongg .,0,0
12197,sửa riết nhìn như bị hư .,0,0
12198,quê_em da trắng nước trong .,0,0
12199,hoàng trung_dũng . tự đi được .,0,0
12200,cái này là ảnh thật nha mấy ông kia là chị trang á .,0,0
12201,nam đoàn kris giỏi thì chết còn lơ_ngơ như anh_chàng người_yêu chị emily ngủ cả buổi kia thì lại sống .,0,0
12202,vaicalon .,1,1
12203,nhạc hay nhưng mà mọi người có nghe được không lời bài hát không .,0,0
12204,liên_quan gì mỹ bảo_vệ việt nam câu_chuyện đó phải nói là mỹ bảo_vệ que nhen không .,2,2
12205,from cà mau with love .,0,0
12206,thời_gian vàng_bạc .,0,0
12207,dep quá người đẹp .,0,0
12208,giật_mình tưởng khánh .,0,0
12209,cua nhỏ không dám ăn ăn mấy con cua thế này cho đỡ tốn tiền .,0,0
12210,như quỳnh hải_sản nè em .,0,0
12212,lời tiên_tri .,0,0
12213,các thanh_niên đang bật chế_độ tự_động hay không thì không biết nhưng đang nói về vụ ngập_mặn sông cửu long lại sọ sang boxit tây nguyên với chả nhà_nước hỏi ý_kiến dân .,0,0
12214,phạm ngọc quân chắc không_đâu .,0,0
12215,nhưng mà ngt chỉ trách kế_toán thôi .,0,0
12216,nói_chuyện thể_hiện văn_hóa lùn nhỉ .,0,0
12217,nguyễn thị hồng loại này hôi lắm .,0,0
12218,nguyễn nhật vy nhạc hay lời nghe muốn chảy_máu tai .,0,0
12219,công vinh khox .,0,0
12220,có dạy làm ngành không thầy .,0,0
12221,đang quạo mà bắt chụp hình .,0,0
12222,hình_như là van thiên tường đêm lạnh chùa hoang .,0,0
12223,ngô hiếu giờ comment ảnh này là bị ban chết me đấy ông ạ .,1,1
12224,lừa hết các bạn ạ .,0,0
12225,vũ vũ mua sẵn chuẩn_bị đi cô .,0,0
12226,tủnn tủnn phục .,2,2
12227,sách_lược diệt chủng dân_tộc việt_nam của tàu cộng .,2,2
12228,tối vô khoanh_tay xin_lỗi không anh ơi .,0,0
12229,đừng đụng đến bắc kỳ .,2,2
12230,bông xù tầm hồn .,0,0
12232,thp vẫn sống và người_ta vẫn uống như_thường .,0,0
12233,ủa sao đăng ảnh nhóm hkt vậy .,0,0
12234,sai_lầm của là không đem đến cục vệ_sinh an_toàn thực_phẩm .,0,0
12235,cô qua nhà .,0,0
12236,phan linh nó họ bùi ý_thức như đầu buooi là đúng .,2,2
12238,ăn sam lúc_nào cũng phải ăn cả đôi đực cái nếu ăn con_so sẽ bị ngộ_độc .,0,0
12239,đéo mang đặc_sản của thầy ra cho chúng_nó nếm .,1,1
12240,tăm tămphuong trinhhoài thương_ôi sếp người_ta .,0,0
12241,hôm_nay admin mày chửi đúng lắm yên_lặng đáng sợ .,1,1
12242,đấng chíp chất thật .,0,0
12243,vần đơn này vui_vẻ .,0,0
12244,chuyện bình_thường như cân đường hộp sữa ở thiên_đường này . các vị nghĩ chúng_nó ăn như thế đã là ác_độc lắm rồi à . chưa đâu nó ăn những cái mà quý_vị còn chưa thấy kìa . không từ bất_cứ một thủ_đoạn nào ăn_không từ một cái gì . ăn trên xương_máu trên đầu .,2,2
12245,ái_chà_chà_tèo ơi add với cùng họ cùng đệm luôn anh_em cùng cha khác ông nộii .,0,0
12246,mv sẽ cảm_động hơn khi người dẫn truyện không phải là độ .,0,0
12247,hắc_lào lang_ben không chỉ gây mất thẩm_mĩ mà còn gây ra sự ngứa_ngáy khó_chịu cho người bị .,0,0
12248,nguyễn thị hồng_ngọc bên trái là uốn .,0,0
12249,thu nhài thế_thì cách_ly nó .,0,0
12250,sống chậm thoii .,0,0
12251,tự_hào quá việt cộng ơi . xuất_khẩu nổi nhục đi khắp thế_giới .,2,2
12252,diễm thúy đột_quỵ á .,0,0
12255,tối mạng lag như_điên .,0,0
12256,ai lấy inb tôi nhé . inb trước giúp tôi tôi có mấy cái cung hay hay tôi gửi cho .,0,0
12257,cuối_cùng trần dần đã giác_ngộ lý tượng cách_mạng .,0,0
12258,đáng suy_ngẫm .,0,0
12259,không có tiền nhưng tin bố_mẹ đủ tiềm_lực đến khi tự kiếm được tiền .,0,0
12260,be de ma chui thi thôi roi .,0,0
12261,mới nghe được mấy tiếng trước .,0,0
12263,ceo apple tim cook là gay thì phải .,0,0
12264,the old man in the video sounded like madman is he claiming to be another nostradamus or something cuckoo did the coronavirus do something to him already .,0,0
12265,chậm hơi nhiều nhịp nha .,0,0
12266,chỉ có những người ngu lâu dốt bền mới khoe của .,2,2
12267,những câu nói rất ý_nghĩa .,0,0
12268,được vãi thầy ơi .,0,0
12269,alo độ ơi .,0,0
12270,thỏ ngọc .,0,0
12271,nguyễn đức bạn là chó . cũng là món ăn .,2,2
12273,không ai muốn phải cách_ly nhưng vì sk cộng_đồng cũng như sk chính mình hãy cố_gắng lên bạn bạn càng nói thì cái não của bạn sẽ bé đi nhiều . chúc bạn sau ngày âm_tính với corona .,2,2
12274,kinh_nghiệm tình_trường .,0,0
12275,ok à .,0,0
12277,xem phim cũng phải cảnh_giác .,0,0
12278,quà lủng không thầy .,0,0
12279,diễm_phúc nhìn tay quen nhe .,0,0
12281,hay lắm admin ơi .,0,0
12282,heloo abe .,0,0
12284,trend này hot hơn .,0,0
12286,bùi thị quỳnh bên có tất_cả các hòm thương_hiệu nổi_tiếng mà giới trẻ việt nam yêu thích nike gucci vans adidas louis vuittion .,0,0
12287,bạn ơi bạn biết gì về nước_hoa không .,0,0
12288,hương hương huuyen huuyen này ngon nè .,0,0
12289,hồi bé nghịch_ngợm hay bị đánh bị cãi thì lại mong lớn đúng là con_người chả khi nào thỏa_mãn được .,0,0
12293,uốn cho tỉnh đi thầy .,0,0
12294,lúc đầu triệu là tiền của mc phan anh đưa ra trước để tiên_phong kêu_gọi mọi người quyên_góp chứ có phải tiền của người khác như stt trên bêu rếu đâu người_ta cũng nổi_tiếng sẵn rồi cũng được nhiều người biết đến rồi cần gì phải làm màu để nổi . làm gì bằng cách nào cũng bị bóp_méo bươi móc nói_xấu đè_bẹp cho được cần phải xem_lại bản_thân mình trước đi rồi hãy phán_xét trù_dập người khác .,0,0
12295,facebook tăng thôi thôi giờ chuyển sang instagram hay làm vài ních nữa rồi bán lại .,0,0
12296,chị không nói thì kệ chị .,0,0
12297,nhảm_nhí . mày kiếm đâu ra cái tờ giấy này rồi vu khốg thế .,2,2
12298,bài viết này đang có quảng_cáo . không có tiền thì sờ chim làm_sao .,0,0
12299,đức mạnhko dẻo đâu .,0,0
12300,nhìn bác tôi chợt nhớ tới những tượng_đài nghìn tỉ đồng cụ hồ ơi sao cụ không sống mãi để lãnh_đạo . thối_nát thối_nát .,2,2
12301,nó đang tự chửi nó lấy chồng còn sinh con ủa mà nó đẻ được không ta vì nó là quỷ rồi . bọn bay thua con chó là con_người thô_tục từ_thiện áp_phe còn phước không .,2,2
12302,đi xe_đạp cho vui xe điện làm gì .,0,0
12303,lên fan cứng đi .,0,0
12304,phim dở_vãi .,0,0
12305,mcvmedia may dung co so sanh lisa tôi do di cho .,2,2
12306,đúng quá đúng anh eii .,0,0
12307,hải lê nhưng mà giọng cô sử hay lắm .,0,0
12308,hoan_hô nhà tiên_tri trần dần .,0,0
12309,cho_dù jack có như thế_nào thì mình vẫn cứ mãi anti jack .,2,2
12310,đang nói vấn_đề gì ý .,0,0
12311,khi nào tùng đủ bán cho em nhé .,0,0
12312,đào tươi nha .,0,0
12313,luc óc chó này ăn lắm cứt quá .,2,2
12314,chuẩn men luôn ơi .,0,0
12315,trần trung_thành giá sao vậy ơi .,0,0
12316,coi vui và cảm_nhận được cái chân_thật và tình_nghĩa . cảm_ơn lisa miss minh hiếu .,0,0
12317,good luck to me .,0,0
12318,nguyễn văn tý đỉ mất dại ghê .,2,2
12319,ditme tối nay ao làng anh ơi .,1,1
12320,di_bai quyen qua chuan hao kingfu .,0,0
12321,minh tuấn đừng chửi mất_dạy trong khi đó là hot_trend .,0,0
12322,bác cho hỏi làm tấm này như thế_nào .,0,0
12323,chu cà_mo cho cà_mu .,0,0
12325,có giỏi thì ông admin đứng lên để chứng_tỏ mình không hèn đi .,0,0
12326,xuân đương tới là xuân đương qua .,0,0
12327,ở nhà cho lành .,0,0
12328,ông thầy này muốn ngủ gầm cầu lắm rồy nè .,2,2
12329,đừng có đụng tới cô minh hiếu đụng tới cô minh hiếu là fan biết rồi đó .,0,0
12330,ung_thư tủy thì bỏ_mẹ .,1,1
12331,bà phù_thủy và anh tộc trường bùi to như lõi dấy .,0,0
12332,top không cần xem cũng biết .,0,0
12333,võ minh hiếu gửi vid cho mình với .,0,0
12334,dang khoa nguyen vler ở đâu mà chả có người này người nọ hả bạn bắt quốc_gia người ý_thức cả là không_thể . vậy nên người_ta mới sinh ra cái gọi là tỷ_lệ để so_sánh đó .,0,0
12335,được cái xin_lỗi là hay .,1,1
12337,đừng chửi thâm quá mà hãy chửi kiểu hại não thôi cho vui .,0,0
12339,sách_lược chống virus .,0,0
12340,át này là vợ lão tô huy thế đấy .,0,0
12341,ảnh gốc của aba đây nha .,0,0
12342,anh_em đặt kèo nào tài hay xỉu đây trai là tài gái là xỉu .,0,0
12343,kiep sau may con dy bong nay luoi phai thuc vo cua minh moi vua bung tao da la bong ma toi ngay chui nhau xem ma ghet ghe do bong khung lon nhan xet chinh xac .,2,2
12344,chiều thì bị chị trang trêu . tối thì bị anh độ khịa . anh đen lắm người mìn ạ .,0,0
12346,cạn con_mẹ nó lời ạ .,1,1
12347,. tiền mà kamf như giấy roi sẽ nhận quả_báo .,0,0
12348,nhìn cái google map đang tưởng chơi game .,0,0
12349,mới lần đầu xem mình không nghĩ gì chỉ nghĩ bà này nói_chuyện nhiều câu kì kì mà có vẻ nói nhiều câu khoe của xe tập này mới hiểu bà là ai duyên nói_chuyện cũng hay khánh chi tân_trang lần hai nhìn_chung là đẹp trẻ nhưng không duyên và đẹp như trước .,0,0
12350,sừng mọc thì sao .,0,0
12351,đây là nhung sau khi xuất_viện .,0,0
12352,hàn_quốc chứ .,0,0
12353,cho xin chỗ đăng_ký visa đi anh một chuyến .,0,0
12354,sao không phải là con gà đầu lân .,0,0
12355,thích co cam lan .,0,0
12356,chương_trình đổi tên lại thành táo liên_quân .,0,0
12357,may nen lam vay thi tot con kia la danh nhan gì ma hai gia đinh hai ca cong đong .,0,0
12358,đang xem hài ai rãnh xem quãng cáo .,0,0
12359,tôi nghĩ con má đó nếu có hết bệnh thì nó cũng phải xứng_đáng là nhận án tử_hình .,2,2
12360,nó quản_lí internet nhồi_sọ dân từng phút từng giây . dân trung quốc đông nhưng nói_chung nòi_giống cũng éo ra con_mẹ gì .,2,2
12361,trung sơ mày trắng có làm chị_em lo_lắng .,0,0
12362,dỗi vãi . cay vãi .,0,0
12363,du trend ghe hong .,0,0
12365,tai sao người_ta . trêu_chọc người khác mà_lại trêu_chọc bạn . việt nam có liên_quan gì đến ban mà chươi . mặt bạn cũng để cho người_ta đăng_vậy . hiếm người được quan_tâm như bạn hà . hết chỗ nói .,0,0
12366,nghe ong này nói mà mất mệt .,0,0
12367,mình nhận bán sản_phẩm trong hình nhé .,0,0
12368,chim to như lõi giấy vệ_sinh sợ gì chết đói .,0,0
12369,idol nhuộm cũng nhuộm ké .,0,0
12370,cánh hoa bên đấy là bên đây .,1,1
12371,thuyên võ chây thì chết condime với tụi mình .,2,2
12372,khôn thế thầy lồn .,2,2
12373,nhà không có gì ăn cả bữa sáng ăn thịt bò thôi bữa trưa ăn cơm với tôm_hùm cua hoàng đế do nhà nghèo tối không có cơm ăn nên ra ngoài ăn_khách_sạn .,0,0
12375,giống nhau như giọt nước .,0,0
12376,máu vậy thầy .,0,0
12377,trần dần đã tỉnh trở_lại đã nhận_thức được sự_thật lịch_sử và nhiệm_vụ của người việt nam hiện_tại . chúc_mừng ông đã trở về với chính_nghĩa tổ_quốc và dân_tộc .,0,0
12378,lại gáy .,0,0
12379,bolsa tv mượn trẩn dẩn để tấu hài .,0,0
12380,tròi má cười xỉu á .,0,0
12382,fan cứng sao nay không hiện cục kim . cương .,0,0
12383,tộc_trưởng vẫn khỏe như ngày nào .,0,0
12384,ai_ai . dám loang truyền tin thất_thiệt thần_tượng tran cọp của mình bị corona vậy .,0,0
12385,người tốt quá lại không ai chơi .,0,0
12386,bảo tín lại còn không biết bơi .,0,0
12387,á đù bệnh tâm_thần mà cho làm trung_tá mới hay hèn gì bọn đảng cs toàn là một lủ tâm_thần nhưng hám của .,2,2
12390,chuẩn_bị giảm lương tăng giờ làm hết vốn hỗ_trợ oda rồi còn thêm đường_ống nước sông đà do mẫu quốc làm rồi biển thì bán dần vì dân không biết cột mốc ở đâu thằng nào giỏi thì chỉ có chết cứ ngu như thí_chủ thì sống nham_nhở cũng vui .,0,0
12391,tung lam còn slot nào hong .,0,0
12392,cô bé nói đúng giáo_viên dạy sử mà truyền được cảm_hứng cho hs thì làm_sao các em chán được . tôi nhớ hồi trước tụi tôi may_mắn được học với một người thầy dạy sử rất hay vào tiết thầy vừa dạy vừa kể chuyện và còn làm điệu_bộ rất sống_động làm cho tụi tôi rất thích vào tiết của thầy học vừa căng_thẳng vừa dễ nhớ nua .,0,0
12393,minh toàn chu hãy trao cho anh đó bạn . mình nói mới là mới nhất chứ đâu phải mới ra đâu .,0,0
12394,hãng hàng kem đanhs răng ps xin trân_trọng_tài_trợ răng trắng sáng .,0,0
12395,thương bác mà sao con nhìn bác bác đẹp thế nhở nói tới thì lại nhớ con nhung .,0,0
12396,chụp ảnh tết sớm cùng thầy .,0,0
12397,làm tôi với .,0,0
12399,học_sinh như cái đách abe .,2,2
12400,đồng_lòng đồng_tâm và đồng_ý_thức nữa ạ .,0,0
12401,ff,0,0
12402,toàn trịnh nó tốt hay không thì kệ mẹ tụi nó .,1,1
12403,người_ta chuyển giới nc giống đàn_bà con_gái . còn lâm khách chi giọng như vịt đực í nhỉ .,2,2
12404,não chó thì câm đi .,2,2
12405,lâu_lâu phát_biểu câu gây hại não người dân .,0,0
12406,ở đâu có púck ở đó có tấu hài .,0,0
12407,bác đam và việt nam cố lên .,0,0
12408,vòng tiền xoay vòng lo nhiều mặt_khác của xã_hội chứ đâu lo cho mỗi bạn . ví_dụ tiền xây biệt phủ tiền cho con đi du_học .,1,1
12409,bảo tín tối lên luôn đi .,0,0
12410,chj đang có vicorona sao chị đi chúc chị đi vui_vẻ .,0,0
12411,nhắn_tin ngọc trinh bạn tôi bên đó đừng đi bảr nhen .,0,0
12413,cô chua rât hay chua trân đoàn là đung .,0,0
12414,chịu rồi .,0,0
12415,ba tôi có cái quần mà mặc như này là giống anh tiệp luôn .,0,0
12416,đáng yêu không .,0,0
12417,cảm_ơn nhật_kí yêu nước nhiều nhé .,0,0
12418,chất .,0,0
12419,zalo số điện_thoại nay nhé co .,0,0
12420,idol nó phải như thế .,0,0
12421,con tìm zalo cua dì ba ma con tìm không được . mobi .,0,0
12422,nghe có vẻ vô_lí nhưng nó lại hợp_lí vãi .,0,0
12423,hmm .,0,0
12425,nhanh vờ cờ lờ .,1,1
12426,senna said .,0,0
12427,đinh anh tuấn giống thôi bạn ơi bạch_tuộc đấy .,0,0
12428,du_lịch về nhé .,0,0
12429,này đẹp hơn nè thầy .,0,0
12430,chuong trinh moi tình_yêu thy di .,0,0
12431,vậy giờ nói sao để nó đền_bù đây nói bao_nhiêu lâu rồi .,0,0
12433,tu cuu được .,0,0
12435,chúc abe may_mắn .,0,0
12436,thuộc diện đã cách_ly nên cũng may .,0,0
12438,sao mùa dịch mà_lại thích đi du_lịch nhỉ .,0,0
12440,anh duong tran tình_hình trong đấy thế_nào rồi .,0,0
12441,tất_nhiên . có chết ngay được đâu .,0,0
12442,hi all student .,0,0
12443,thứ giật tiền minh hiếu .,2,2
12445,thích thì bố mày nhích .,0,0
12446,chi oi song binh yen chi oi .,0,0
12447,há há . thấy cuốc chưởng . tiên_sư dần đần tấu hài là vui rồi .,0,0
12448,sống chậm thôi các .,0,0
12449,vụ khu_phố mẫu ở hà_nội .,0,0
12450,phạm kim_ngân thôi dẫy để đi làm nè .,0,0
12451,chắc quay clip được rồi .,1,1
12453,văn vở gì nữa .,0,0
12454,xinh vy trung_thu mình mặn như này chắc vui lắm .,0,0
12455,mình lỡ rồi giờ bỏ sao được .,0,0
12456,ánh mắt vừa nói vừa_phải nhìn xem vợ có nhìn thấy không đáng yêu vợ_chồng .,0,0
12457,chị ba vàng_ngọc đẹp và sang chảnh quá .,0,0
12458,vũ thanh huyền tôi chẳng hiểu sao bạn lại nói người_ta như vậy bạn nói vậy cũng chẳng chứng_minh bạn tốt_đẹp hơn người_ta đâu người_ta cũng đâu có muốn bị nhiễm virus họ đã rất khổ rồi bạn nói_thế nghiệp đó bạn .,0,0
12459,sang thái bắn giải xong lại đại_diện cho đná đi bắn giải quốc_tế thằng nào bảo refund hết thời .,0,0
12460,tộc_trưởng thêm tuổi mới thành_công . đưa bộ_tộc của mình vương cao hơn máy tộc nho_nhỏ kia . vũ huy .,0,0
12461,chuẩn giáo_án cặc to .,1,1
12462,quạo ghê dị đó .,0,0
12463,thanh huyền quá khịa .,0,0
12464,cô hiếu nói câu nào tuii lộn_ruột câu đó .,0,0
12465,yến hà hình cánh hoa nha .,0,0
12466,ơn đảng ơn bác bác của tụi bây nó người tàu không liên_quan tới tao .,0,0
12467,khau nghiep qua .,0,0
12468,đặng lê bảo ngân ờ .,0,0
12469,chị ba có lồn luôn . vụ này ngộ à nghen .,2,2
12470,vũ đức long mấy cái thằng nhà giàu suy_nghĩ của chúng_nó khác . ví_dụ như chị nhưng tiệp ấy .,0,0
12471,địt_mẹ đánh răng thôi nó cũng chiếm .,1,1
12472,tai_nạn giao_thông vẫn tăng đều .,0,0
12473,phải công_nhận hôm này ngài tiên_tri trần dần nói hayk . hôm_nay ngài dám đội nón cối rồi .,0,0
12474,chủ quán mỳ và tôm team úp cực mạnh .,0,0
12475,nguyễn ngọc phương thư woi .,0,0
12476,nguyễn thành luân có nhưng phải đạp xe_đạp chứ éo có xe điện .,0,0
12477,phạm anhquân anh_em kênh chát diễn vãi không thấy câu chửi bậy nào luôn .,0,0
12478,địt_mẹ đéo hiểu sao giờ vẫn hỏi_bác thăng báo thì năm trước rồi câu like vãi admin ơi .,0,0
12479,cảm_ơn admin nha .,0,0
12480,nhưng lại lười giải_thích .,0,0
12481,đây là đàn_ông hay đàn_bà vậy .,0,0
12482,ok nha thầy .,0,0
12483,không phải tớ chế đâu .,0,0
12485,hard thế hard nữa vẫn thế .,0,0
12486,bọn bạn sau khi tỉnh .,0,0
12487,lê huân_diệp diệp nguyễn_sơn cập_nhật thông_tin .,0,0
12488,đừng hút game khi chơi cần .,0,0
12489,yến lương .,0,0
12490,nói_chuyện vào zăn_hóa là mày coy ckung tao bắn chết đó nhe mày .,2,2
12491,anh nói chuẩn luôn .,0,0
12492,trần thị hiệp ra đảo chơi ngày . mới dìa lại đất_liền nè .,0,0
12494,có văn_hóa nhé .,0,0
